location_id,time,temperature_2m_mean (°F),precipitation_sum (inch)
0,2010-12-05,18.1,0.000
0,2010-12-06,17.2,0.169
0,2010-12-07,16.0,0.157
0,2010-12-08,12.2,0.028
0,2010-12-09,6.5,0.000
0,2010-12-10,6.2,0.020
0,2010-12-11,26.8,0.028
0,2010-12-12,32.5,0.382
0,2010-12-13,30.1,0.508
0,2010-12-14,6.8,0.071
0,2010-12-15,6.0,0.000
0,2010-12-16,10.9,0.071
0,2010-12-17,16.8,0.035
0,2010-12-18,20.3,0.063
0,2010-12-19,14.0,0.000
0,2010-12-20,14.1,0.000
0,2010-12-21,16.2,0.000
0,2010-12-22,18.2,0.000
0,2010-12-23,19.3,0.071
0,2010-12-24,16.1,0.000
0,2010-12-25,14.4,0.000
0,2010-12-26,11.1,0.000
0,2010-12-27,6.2,0.000
0,2010-12-28,12.3,0.012
0,2010-12-29,24.7,0.071
0,2010-12-30,24.7,0.000
0,2010-12-31,34.4,0.000
0,2011-01-01,41.6,0.028
0,2011-01-02,33.6,0.142
0,2011-01-03,19.3,0.012
0,2011-01-04,19.9,0.106
0,2011-01-05,19.3,0.031
0,2011-01-06,13.4,0.000
0,2011-01-07,17.7,0.201
0,2011-01-08,16.6,0.035
0,2011-01-09,13.7,0.020
0,2011-01-10,10.6,0.067
0,2011-01-11,12.7,0.000
0,2011-01-12,15.6,0.539
0,2011-01-13,9.2,0.008
0,2011-01-14,6.1,0.000
0,2011-01-15,9.8,0.154
0,2011-01-16,14.9,0.118
0,2011-01-17,-1.0,0.000
0,2011-01-18,18.7,0.295
0,2011-01-19,25.6,0.051
0,2011-01-20,13.0,0.020
0,2011-01-21,14.4,0.220
0,2011-01-22,7.5,0.075
0,2011-01-23,-0.1,0.000
0,2011-01-24,-13.0,0.000
0,2011-01-25,13.9,0.094
0,2011-01-26,24.2,0.000
0,2011-01-27,21.1,0.004
0,2011-01-28,19.7,0.024
0,2011-01-29,20.1,0.063
0,2011-01-30,11.1,0.000
0,2011-01-31,3.4,0.008
0,2011-02-01,10.9,0.177
0,2011-02-02,18.5,0.665
0,2011-02-03,11.1,0.047
0,2011-02-04,12.5,0.000
0,2011-02-05,20.2,0.240
0,2011-02-06,25.9,0.575
0,2011-02-07,27.2,0.008
0,2011-02-08,19.7,0.272
0,2011-02-09,5.6,0.000
0,2011-02-10,8.4,0.004
0,2011-02-11,6.6,0.000
0,2011-02-12,18.0,0.102
0,2011-02-13,17.1,0.020
0,2011-02-14,33.6,0.319
0,2011-02-15,8.5,0.024
0,2011-02-16,16.1,0.020
0,2011-02-17,35.0,0.055
0,2011-02-18,41.1,0.122
0,2011-02-19,18.0,0.161
0,2011-02-20,7.2,0.000
0,2011-02-21,10.8,0.098
0,2011-02-22,5.4,0.000
0,2011-02-23,13.2,0.000
0,2011-02-24,20.7,0.012
0,2011-02-25,27.7,0.465
0,2011-02-26,17.7,0.004
0,2011-02-27,23.9,0.193
0,2011-02-28,32.2,0.583
0,2011-03-01,19.9,0.004
0,2011-03-02,22.5,0.142
0,2011-03-03,5.2,0.000
0,2011-03-04,16.7,0.000
0,2011-03-05,34.9,0.480
0,2011-03-06,36.9,1.618
0,2011-03-07,19.2,1.047
0,2011-03-08,16.9,0.000
0,2011-03-09,25.0,0.020
0,2011-03-10,31.5,0.925
0,2011-03-11,40.0,0.602
0,2011-03-12,30.4,0.165
0,2011-03-13,31.6,0.213
0,2011-03-14,26.2,0.031
0,2011-03-15,26.0,0.000
0,2011-03-16,34.2,0.173
0,2011-03-17,36.8,0.004
0,2011-03-18,42.3,0.067
0,2011-03-19,28.3,0.028
0,2011-03-20,21.8,0.000
0,2011-03-21,31.8,0.425
0,2011-03-22,30.5,0.035
0,2011-03-23,21.8,0.008
0,2011-03-24,21.8,0.000
0,2011-03-25,18.3,0.000
0,2011-03-26,14.5,0.000
0,2011-03-27,15.0,0.000
0,2011-03-28,17.7,0.000
0,2011-03-29,22.4,0.004
0,2011-03-30,28.8,0.000
0,2011-03-31,33.3,0.075
0,2011-04-01,33.5,0.035
0,2011-04-02,32.7,0.079
0,2011-04-03,31.5,0.000
0,2011-04-04,36.4,0.504
0,2011-04-05,38.9,0.661
0,2011-04-06,29.2,0.028
0,2011-04-07,29.8,0.000
0,2011-04-08,33.0,0.000
0,2011-04-09,37.6,0.000
0,2011-04-10,42.4,0.130
0,2011-04-11,52.5,0.339
0,2011-04-12,45.2,0.000
0,2011-04-13,39.8,0.740
0,2011-04-14,38.5,0.075
0,2011-04-15,33.1,0.000
0,2011-04-16,33.9,0.283
0,2011-04-17,38.1,0.839
0,2011-04-18,32.0,0.079
0,2011-04-19,34.9,0.004
0,2011-04-20,41.8,0.776
0,2011-04-21,33.2,0.161
0,2011-04-22,35.1,0.000
0,2011-04-23,38.6,0.307
0,2011-04-24,47.4,0.051
0,2011-04-25,45.2,0.075
0,2011-04-26,55.6,1.079
0,2011-04-27,64.4,0.283
0,2011-04-28,62.2,0.500
0,2011-04-29,44.8,0.047
0,2011-04-30,45.3,0.000
0,2011-05-01,51.1,0.000
0,2011-05-02,52.8,0.020
0,2011-05-03,49.6,0.705
0,2011-05-04,41.4,1.492
0,2011-05-05,39.9,0.047
0,2011-05-06,45.0,0.000
0,2011-05-07,48.3,0.024
0,2011-05-08,48.8,0.000
0,2011-05-09,48.6,0.000
0,2011-05-10,50.6,0.000
0,2011-05-11,54.2,0.000
0,2011-05-12,58.2,0.000
0,2011-05-13,58.8,0.016
0,2011-05-14,57.2,0.185
0,2011-05-15,52.1,0.614
0,2011-05-16,49.1,0.402
0,2011-05-17,52.6,0.047
0,2011-05-18,54.9,0.055
0,2011-05-19,57.7,0.409
0,2011-05-20,58.4,0.925
0,2011-05-21,60.0,0.118
0,2011-05-22,60.4,0.004
0,2011-05-23,59.3,0.126
0,2011-05-24,62.0,0.587
0,2011-05-25,58.3,0.016
0,2011-05-26,65.4,0.709
0,2011-05-27,64.0,0.756
0,2011-05-28,63.9,1.114
0,2011-05-29,66.3,0.193
0,2011-05-30,68.1,0.138
0,2011-05-31,69.1,0.000
0,2011-06-01,68.7,0.110
0,2011-06-02,53.3,0.039
0,2011-06-03,51.8,0.000
0,2011-06-04,56.1,0.000
0,2011-06-05,57.6,0.004
0,2011-06-06,61.7,0.020
0,2011-06-07,65.7,0.000
0,2011-06-08,71.5,0.004
0,2011-06-09,71.9,0.217
0,2011-06-10,61.8,0.020
0,2011-06-11,59.5,0.193
0,2011-06-12,58.5,0.220
0,2011-06-13,55.5,0.220
0,2011-06-14,54.3,0.146
0,2011-06-15,60.7,0.024
0,2011-06-16,65.2,0.000
0,2011-06-17,62.2,0.150
0,2011-06-18,63.4,0.102
0,2011-06-19,59.1,0.000
0,2011-06-20,61.3,0.000
0,2011-06-21,65.4,0.000
0,2011-06-22,64.3,0.453
0,2011-06-23,63.0,0.201
0,2011-06-24,62.8,0.303
0,2011-06-25,61.6,0.413
0,2011-06-26,60.3,0.094
0,2011-06-27,64.0,0.000
0,2011-06-28,67.2,0.283
0,2011-06-29,59.7,0.307
0,2011-06-30,59.4,0.055
0,2011-07-01,61.7,0.008
0,2011-07-02,65.9,0.000
0,2011-07-03,66.5,0.465
0,2011-07-04,67.7,0.000
0,2011-07-05,66.9,0.000
0,2011-07-06,68.5,0.051
0,2011-07-07,65.3,0.000
0,2011-07-08,66.6,0.000
0,2011-07-09,64.6,0.008
0,2011-07-10,66.9,0.000
0,2011-07-11,73.5,0.000
0,2011-07-12,73.3,0.079
0,2011-07-13,66.2,0.102
0,2011-07-14,63.2,0.028
0,2011-07-15,67.0,0.000
0,2011-07-16,70.2,0.000
0,2011-07-17,73.1,0.000
0,2011-07-18,70.0,0.614
0,2011-07-19,70.5,0.000
0,2011-07-20,72.8,0.000
0,2011-07-21,77.2,0.031
0,2011-07-22,78.0,0.000
0,2011-07-23,76.1,0.012
0,2011-07-24,71.3,0.000
0,2011-07-25,67.9,0.181
0,2011-07-26,65.6,0.390
0,2011-07-27,63.8,0.000
0,2011-07-28,68.3,0.000
0,2011-07-29,69.6,0.587
0,2011-07-30,68.6,0.012
0,2011-07-31,68.6,0.000
0,2011-08-01,70.5,0.000
0,2011-08-02,67.5,0.000
0,2011-08-03,65.8,0.114
0,2011-08-04,67.2,0.008
0,2011-08-05,69.5,0.004
0,2011-08-06,69.3,0.035
0,2011-08-07,70.3,0.004
0,2011-08-08,68.6,0.031
0,2011-08-09,66.5,0.260
0,2011-08-10,64.6,0.319
0,2011-08-11,59.9,0.079
0,2011-08-12,62.2,0.004
0,2011-08-13,65.9,0.000
0,2011-08-14,65.4,0.122
0,2011-08-15,62.6,0.177
0,2011-08-16,63.7,0.654
0,2011-08-17,66.0,0.000
0,2011-08-18,67.6,0.000
0,2011-08-19,67.7,0.039
0,2011-08-20,67.6,0.000
0,2011-08-21,67.3,0.138
0,2011-08-22,58.5,0.264
0,2011-08-23,58.1,0.004
0,2011-08-24,63.9,0.000
0,2011-08-25,66.3,0.378
0,2011-08-26,64.0,0.000
0,2011-08-27,66.6,0.000
0,2011-08-28,60.9,2.650
0,2011-08-29,55.3,0.122
0,2011-08-30,60.0,0.000
0,2011-08-31,63.6,0.000
0,2011-09-01,65.8,0.020
0,2011-09-02,66.8,0.000
0,2011-09-03,69.0,0.008
0,2011-09-04,71.5,0.283
0,2011-09-05,63.8,1.516
0,2011-09-06,56.9,0.228
0,2011-09-07,56.3,0.528
0,2011-09-08,61.4,1.929
0,2011-09-09,63.9,0.000
0,2011-09-10,60.7,0.000
0,2011-09-11,58.6,0.000
0,2011-09-12,62.3,0.008
0,2011-09-13,64.1,0.110
0,2011-09-14,59.3,0.280
0,2011-09-15,50.8,0.398
0,2011-09-16,44.2,0.000
0,2011-09-17,47.3,0.000
0,2011-09-18,50.6,0.000
0,2011-09-19,52.0,0.000
0,2011-09-20,55.1,0.362
0,2011-09-21,57.1,0.000
0,2011-09-22,61.8,0.283
0,2011-09-23,60.4,0.000
0,2011-09-24,62.7,0.201
0,2011-09-25,62.2,0.000
0,2011-09-26,65.2,0.000
0,2011-09-27,66.7,0.004
0,2011-09-28,63.9,0.114
0,2011-09-29,60.2,1.504
0,2011-09-30,55.4,0.157
0,2011-10-01,48.2,0.059
0,2011-10-02,46.2,0.146
0,2011-10-03,53.0,0.071
0,2011-10-04,50.0,0.031
0,2011-10-05,50.6,0.004
0,2011-10-06,44.5,0.000
0,2011-10-07,49.1,0.000
0,2011-10-08,56.8,0.000
0,2011-10-09,61.3,0.000
0,2011-10-10,61.5,0.000
0,2011-10-11,60.4,0.000
0,2011-10-12,56.3,0.000
0,2011-10-13,52.9,0.319
0,2011-10-14,58.6,0.134
0,2011-10-15,46.9,0.724
0,2011-10-16,44.8,0.756
0,2011-10-17,44.3,0.370
0,2011-10-18,45.8,0.146
0,2011-10-19,49.6,0.028
0,2011-10-20,52.3,0.563
0,2011-10-21,43.6,0.161
0,2011-10-22,42.0,0.083
0,2011-10-23,42.8,0.000
0,2011-10-24,45.4,0.260
0,2011-10-25,42.4,0.055
0,2011-10-26,39.3,0.165
0,2011-10-27,35.4,0.197
0,2011-10-28,31.6,0.008
0,2011-10-29,32.3,0.008
0,2011-10-30,32.1,0.004
0,2011-10-31,36.0,0.000
0,2011-11-01,39.7,0.000
0,2011-11-02,42.2,0.000
0,2011-11-03,44.8,0.000
0,2011-11-04,36.0,0.008
0,2011-11-05,32.9,0.000
0,2011-11-06,36.1,0.000
0,2011-11-07,41.2,0.000
0,2011-11-08,48.8,0.000
0,2011-11-09,51.5,0.000
0,2011-11-10,45.1,0.252
0,2011-11-11,34.4,0.114
0,2011-11-12,34.5,0.035
0,2011-11-13,43.8,0.000
0,2011-11-14,50.5,0.028
0,2011-11-15,49.1,0.488
0,2011-11-16,44.7,0.114
0,2011-11-17,35.2,0.008
0,2011-11-18,29.0,0.039
0,2011-11-19,34.9,0.000
0,2011-11-20,43.2,0.087
0,2011-11-21,33.0,0.004
0,2011-11-22,29.9,0.000
0,2011-11-23,32.0,1.323
0,2011-11-24,29.6,0.000
0,2011-11-25,39.1,0.000
0,2011-11-26,42.6,0.000
0,2011-11-27,44.7,0.000
0,2011-11-28,47.2,0.370
0,2011-11-29,51.0,0.075
0,2011-11-30,44.1,0.461
0,2011-12-01,29.1,0.016
0,2011-12-02,30.3,0.110
0,2011-12-03,28.4,0.000
0,2011-12-04,35.2,0.000
0,2011-12-05,41.6,0.012
0,2011-12-06,41.8,0.496
0,2011-12-07,35.2,0.055
0,2011-12-08,29.4,0.102
0,2011-12-09,30.3,0.043
0,2011-12-10,27.2,0.055
0,2011-12-11,23.5,0.043
0,2011-12-12,27.1,0.000
0,2011-12-13,30.0,0.000
0,2011-12-14,33.4,0.000
0,2011-12-15,38.3,0.453
0,2011-12-16,36.0,0.488
0,2011-12-17,23.9,0.083
0,2011-12-18,10.7,0.000
0,2011-12-19,24.2,0.028
0,2011-12-20,25.0,0.106
0,2011-12-21,31.6,0.350
0,2011-12-22,36.3,0.122
0,2011-12-23,30.3,0.280
0,2011-12-24,11.7,0.000
0,2011-12-25,19.9,0.000
0,2011-12-26,27.3,0.118
0,2011-12-27,29.9,0.232
0,2011-12-28,26.7,0.409
0,2011-12-29,7.1,0.004
0,2011-12-30,23.8,0.012
0,2011-12-31,34.9,0.161
0,2012-01-01,34.8,0.098
0,2012-01-02,29.2,0.402
0,2012-01-03,6.9,0.012
0,2012-01-04,0.4,0.000
0,2012-01-05,20.0,0.098
0,2012-01-06,26.3,0.039
0,2012-01-07,34.8,0.020
0,2012-01-08,24.5,0.024
0,2012-01-09,17.8,0.000
0,2012-01-10,28.6,0.091
0,2012-01-11,26.8,0.000
0,2012-01-12,30.2,0.626
0,2012-01-13,29.2,0.559
0,2012-01-14,8.9,0.091
0,2012-01-15,-7.8,0.000
0,2012-01-16,1.1,0.000
0,2012-01-17,30.6,0.323
0,2012-01-18,19.6,0.142
0,2012-01-19,4.0,0.024
0,2012-01-20,11.7,0.114
0,2012-01-21,8.8,0.087
0,2012-01-22,10.9,0.000
0,2012-01-23,28.8,0.185
0,2012-01-24,33.8,0.091
0,2012-01-25,23.2,0.071
0,2012-01-26,23.7,0.047
0,2012-01-27,34.2,0.760
0,2012-01-28,28.4,0.079
0,2012-01-29,24.8,0.276
0,2012-01-30,19.4,0.146
0,2012-01-31,26.8,0.169
0,2012-02-01,38.4,0.217
0,2012-02-02,24.9,0.016
0,2012-02-03,18.0,0.008
0,2012-02-04,24.0,0.059
0,2012-02-05,11.9,0.000
0,2012-02-06,26.8,0.000
0,2012-02-07,26.9,0.004
0,2012-02-08,15.5,0.000
0,2012-02-09,24.2,0.000
0,2012-02-10,24.6,0.000
0,2012-02-11,21.8,0.012
0,2012-02-12,3.3,0.000
0,2012-02-13,16.7,0.000
0,2012-02-14,25.0,0.000
0,2012-02-15,30.4,0.024
0,2012-02-16,26.6,0.087
0,2012-02-17,31.8,0.154
0,2012-02-18,25.3,0.063
0,2012-02-19,21.1,0.004
0,2012-02-20,17.0,0.000
0,2012-02-21,20.9,0.000
0,2012-02-22,33.2,0.374
0,2012-02-23,31.4,0.425
0,2012-02-24,25.2,0.382
0,2012-02-25,25.5,0.425
0,2012-02-26,12.6,0.012
0,2012-02-27,23.4,0.087
0,2012-02-28,25.0,0.079
0,2012-02-29,21.0,0.106
0,2012-03-01,28.9,0.508
0,2012-03-02,31.0,0.035
0,2012-03-03,34.8,0.094
0,2012-03-04,26.0,0.035
0,2012-03-05,8.1,0.020
0,2012-03-06,12.0,0.000
0,2012-03-07,35.5,0.012
0,2012-03-08,45.2,0.350
0,2012-03-09,28.2,0.472
0,2012-03-10,22.1,0.091
0,2012-03-11,30.6,0.000
0,2012-03-12,41.2,0.000
0,2012-03-13,46.5,0.087
0,2012-03-14,38.6,0.000
0,2012-03-15,38.7,0.043
0,2012-03-16,43.7,0.102
0,2012-03-17,44.7,0.000
0,2012-03-18,52.3,0.000
0,2012-03-19,57.0,0.020
0,2012-03-20,57.9,0.000
0,2012-03-21,59.7,0.000
0,2012-03-22,59.1,0.000
0,2012-03-23,55.3,0.000
0,2012-03-24,45.9,0.035
0,2012-03-25,42.5,0.205
0,2012-03-26,32.4,0.016
0,2012-03-27,25.5,0.000
0,2012-03-28,38.8,0.079
0,2012-03-29,35.6,0.134
0,2012-03-30,30.9,0.000
0,2012-03-31,34.8,0.067
0,2012-04-01,34.8,0.114
0,2012-04-02,34.3,0.035
0,2012-04-03,35.1,0.000
0,2012-04-04,37.2,0.114
0,2012-04-05,31.9,0.000
0,2012-04-06,32.8,0.000
0,2012-04-07,35.3,0.000
0,2012-04-08,38.8,0.000
0,2012-04-09,35.6,0.370
0,2012-04-10,34.9,0.469
0,2012-04-11,35.8,0.114
0,2012-04-12,37.2,0.004
0,2012-04-13,40.7,0.000
0,2012-04-14,44.0,0.035
0,2012-04-15,51.3,0.024
0,2012-04-16,63.0,0.142
0,2012-04-17,51.3,0.248
0,2012-04-18,40.5,0.000
0,2012-04-19,48.5,0.000
0,2012-04-20,56.4,0.000
0,2012-04-21,51.6,0.181
0,2012-04-22,37.5,0.402
0,2012-04-23,38.4,0.961
0,2012-04-24,36.6,0.209
0,2012-04-25,36.3,0.071
0,2012-04-26,40.1,0.118
0,2012-04-27,34.4,0.280
0,2012-04-28,32.1,0.000
0,2012-04-29,34.9,0.000
0,2012-04-30,41.4,0.016
0,2012-05-01,46.8,0.299
0,2012-05-02,51.7,0.000
0,2012-05-03,56.0,0.165
0,2012-05-04,59.4,0.201
0,2012-05-05,54.2,0.000
0,2012-05-06,51.2,0.000
0,2012-05-07,53.5,0.000
0,2012-05-08,51.4,1.217
0,2012-05-09,55.7,0.083
0,2012-05-10,45.3,0.106
0,2012-05-11,44.7,0.043
0,2012-05-12,53.3,0.000
0,2012-05-13,58.1,0.008
0,2012-05-14,57.1,0.016
0,2012-05-15,56.5,0.291
0,2012-05-16,59.8,0.106
0,2012-05-17,48.9,0.000
0,2012-05-18,52.1,0.000
0,2012-05-19,60.4,0.000
0,2012-05-20,66.5,0.000
0,2012-05-21,64.7,0.020
0,2012-05-22,61.2,0.299
0,2012-05-23,62.7,0.028
0,2012-05-24,64.9,0.004
0,2012-05-25,65.6,0.024
0,2012-05-26,67.9,0.004
0,2012-05-27,65.8,0.000
0,2012-05-28,69.6,0.024
0,2012-05-29,69.4,0.673
0,2012-05-30,64.1,0.295
0,2012-05-31,56.4,0.000
0,2012-06-01,54.6,0.047
0,2012-06-02,54.9,0.602
0,2012-06-03,53.4,0.055
0,2012-06-04,51.5,0.181
0,2012-06-05,51.6,0.000
0,2012-06-06,53.8,0.339
0,2012-06-07,55.0,0.035
0,2012-06-08,58.8,0.134
0,2012-06-09,59.2,0.134
0,2012-06-10,64.0,0.000
0,2012-06-11,69.3,0.031
0,2012-06-12,63.6,0.547
0,2012-06-13,58.6,0.079
0,2012-06-14,58.8,0.000
0,2012-06-15,62.7,0.000
0,2012-06-16,66.3,0.000
0,2012-06-17,66.3,0.000
0,2012-06-18,63.6,0.000
0,2012-06-19,66.1,0.024
0,2012-06-20,74.8,0.000
0,2012-06-21,75.7,0.000
0,2012-06-22,70.7,0.000
0,2012-06-23,64.9,0.142
0,2012-06-24,64.9,0.008
0,2012-06-25,58.1,0.311
0,2012-06-26,52.7,0.138
0,2012-06-27,59.2,0.000
0,2012-06-28,65.3,0.000
0,2012-06-29,70.2,0.150
0,2012-06-30,70.0,0.000
0,2012-07-01,68.6,0.000
0,2012-07-02,66.7,0.000
0,2012-07-03,68.9,0.000
0,2012-07-04,69.8,0.772
0,2012-07-05,67.7,0.028
0,2012-07-06,69.7,0.000
0,2012-07-07,69.4,0.087
0,2012-07-08,67.0,0.000
0,2012-07-09,63.5,0.000
0,2012-07-10,63.6,0.028
0,2012-07-11,67.7,0.000
0,2012-07-12,71.0,0.000
0,2012-07-13,74.4,0.000
0,2012-07-14,73.6,0.020
0,2012-07-15,70.5,0.146
0,2012-07-16,70.9,0.020
0,2012-07-17,73.8,0.291
0,2012-07-18,69.5,0.819
0,2012-07-19,64.4,0.000
0,2012-07-20,63.9,0.000
0,2012-07-21,65.5,0.000
0,2012-07-22,68.5,0.000
0,2012-07-23,71.6,0.098
0,2012-07-24,67.6,0.185
0,2012-07-25,63.5,0.000
0,2012-07-26,63.1,1.260
0,2012-07-27,67.1,0.094
0,2012-07-28,66.8,0.142
0,2012-07-29,67.2,0.000
0,2012-07-30,68.3,0.000
0,2012-07-31,69.1,0.071
0,2012-08-01,67.3,0.201
0,2012-08-02,69.4,0.000
0,2012-08-03,71.4,0.059
0,2012-08-04,74.7,0.004
0,2012-08-05,73.9,0.516
0,2012-08-06,63.7,0.295
0,2012-08-07,63.7,0.000
0,2012-08-08,68.5,0.000
0,2012-08-09,70.6,0.000
0,2012-08-10,68.6,0.130
0,2012-08-11,68.6,0.055
0,2012-08-12,65.2,0.051
0,2012-08-13,65.0,0.106
0,2012-08-14,65.6,0.035
0,2012-08-15,65.6,0.165
0,2012-08-16,65.1,0.028
0,2012-08-17,64.9,0.024
0,2012-08-18,59.5,0.000
0,2012-08-19,59.5,0.000
0,2012-08-20,61.5,0.035
0,2012-08-21,61.2,0.000
0,2012-08-22,62.8,0.000
0,2012-08-23,65.4,0.000
0,2012-08-24,68.1,0.000
0,2012-08-25,70.5,0.000
0,2012-08-26,70.8,0.000
0,2012-08-27,68.9,0.079
0,2012-08-28,65.1,0.406
0,2012-08-29,59.0,0.000
0,2012-08-30,61.3,0.000
0,2012-08-31,68.0,0.000
0,2012-09-01,69.1,0.004
0,2012-09-02,65.6,0.000
0,2012-09-03,65.5,0.000
0,2012-09-04,66.7,0.028
0,2012-09-05,67.6,0.189
0,2012-09-06,67.2,0.024
0,2012-09-07,67.4,0.000
0,2012-09-08,67.9,0.543
0,2012-09-09,56.0,0.051
0,2012-09-10,52.2,0.000
0,2012-09-11,54.0,0.000
0,2012-09-12,60.8,0.000
0,2012-09-13,64.9,0.000
0,2012-09-14,66.5,0.000
0,2012-09-15,54.9,0.315
0,2012-09-16,51.6,0.000
0,2012-09-17,57.5,0.000
0,2012-09-18,59.2,1.067
0,2012-09-19,51.2,0.134
0,2012-09-20,50.0,0.000
0,2012-09-21,57.6,0.043
0,2012-09-22,58.3,0.213
0,2012-09-23,49.0,0.118
0,2012-09-24,45.4,0.031
0,2012-09-25,51.2,0.000
0,2012-09-26,55.7,0.035
0,2012-09-27,52.8,0.114
0,2012-09-28,47.6,0.138
0,2012-09-29,48.3,0.130
0,2012-09-30,47.4,0.173
0,2012-10-01,49.1,0.354
0,2012-10-02,52.7,0.051
0,2012-10-03,59.0,0.189
0,2012-10-04,61.2,0.110
0,2012-10-05,57.6,0.059
0,2012-10-06,51.6,0.512
0,2012-10-07,42.6,0.087
0,2012-10-08,42.2,0.173
0,2012-10-09,44.4,0.000
0,2012-10-10,47.2,0.138
0,2012-10-11,39.5,0.181
0,2012-10-12,39.0,0.260
0,2012-10-13,34.7,0.000
0,2012-10-14,43.4,0.634
0,2012-10-15,54.4,0.150
0,2012-10-16,40.6,0.031
0,2012-10-17,42.3,0.000
0,2012-10-18,50.2,0.000
0,2012-10-19,51.3,0.744
0,2012-10-20,53.1,0.024
0,2012-10-21,45.3,0.181
0,2012-10-22,46.3,0.008
0,2012-10-23,46.7,0.000
0,2012-10-24,48.3,0.000
0,2012-10-25,52.9,0.000
0,2012-10-26,55.8,0.000
0,2012-10-27,54.5,0.024
0,2012-10-28,52.2,0.008
0,2012-10-29,48.8,0.008
0,2012-10-30,53.2,0.350
0,2012-10-31,45.8,0.205
0,2012-11-01,38.8,0.291
0,2012-11-02,35.9,0.165
0,2012-11-03,33.3,0.091
0,2012-11-04,31.5,0.000
0,2012-11-05,28.5,0.000
0,2012-11-06,27.8,0.000
0,2012-11-07,29.3,0.000
0,2012-11-08,29.3,0.000
0,2012-11-09,30.9,0.000
0,2012-11-10,36.4,0.000
0,2012-11-11,46.6,0.031
0,2012-11-12,53.2,0.000
0,2012-11-13,39.9,0.472
0,2012-11-14,30.7,0.000
0,2012-11-15,30.9,0.000
0,2012-11-16,31.7,0.000
0,2012-11-17,32.3,0.000
0,2012-11-18,32.4,0.000
0,2012-11-19,33.9,0.000
0,2012-11-20,35.1,0.000
0,2012-11-21,37.1,0.000
0,2012-11-22,37.2,0.000
0,2012-11-23,39.9,0.138
0,2012-11-24,30.3,0.102
0,2012-11-25,23.9,0.028
0,2012-11-26,26.9,0.197
0,2012-11-27,26.3,0.142
0,2012-11-28,22.1,0.067
0,2012-11-29,24.3,0.087
0,2012-11-30,21.4,0.098
0,2012-12-01,25.6,0.031
0,2012-12-02,35.8,0.315
0,2012-12-03,38.0,0.094
0,2012-12-04,44.5,0.000
0,2012-12-05,36.2,0.449
0,2012-12-06,24.3,0.000
0,2012-12-07,31.1,0.028
0,2012-12-08,34.6,0.075
0,2012-12-09,32.6,0.000
0,2012-12-10,37.9,0.575
0,2012-12-11,28.3,0.248
0,2012-12-12,23.4,0.008
0,2012-12-13,27.7,0.008
0,2012-12-14,29.8,0.000
0,2012-12-15,29.7,0.000
0,2012-12-16,29.3,0.043
0,2012-12-17,31.7,0.063
0,2012-12-18,34.5,0.862
0,2012-12-19,30.2,0.150
0,2012-12-20,27.0,0.000
0,2012-12-21,32.9,1.154
0,2012-12-22,22.6,0.343
0,2012-12-23,18.6,0.130
0,2012-12-24,20.2,0.051
0,2012-12-25,20.4,0.075
0,2012-12-26,14.5,0.000
0,2012-12-27,22.5,0.996
0,2012-12-28,18.3,0.028
0,2012-12-29,21.2,0.256
0,2012-12-30,13.4,0.110
0,2012-12-31,16.6,0.047
0,2013-01-01,18.5,0.114
0,2013-01-02,6.4,0.059
0,2013-01-03,-1.5,0.000
0,2013-01-04,21.7,0.236
0,2013-01-05,23.3,0.138
0,2013-01-06,24.3,0.142
0,2013-01-07,22.4,0.110
0,2013-01-08,22.7,0.000
0,2013-01-09,28.1,0.020
0,2013-01-10,28.2,0.087
0,2013-01-11,26.8,0.020
0,2013-01-12,37.9,0.016
0,2013-01-13,42.5,0.087
0,2013-01-14,37.4,0.024
0,2013-01-15,25.0,0.000
0,2013-01-16,24.4,0.091
0,2013-01-17,24.2,0.094
0,2013-01-18,8.7,0.000
0,2013-01-19,25.9,0.047
0,2013-01-20,29.5,0.165
0,2013-01-21,10.6,0.008
0,2013-01-22,7.9,0.063
0,2013-01-23,-6.4,0.000
0,2013-01-24,-9.0,0.000
0,2013-01-25,-1.7,0.004
0,2013-01-26,2.9,0.012
0,2013-01-27,5.6,0.000
0,2013-01-28,14.1,0.240
0,2013-01-29,31.2,0.161
0,2013-01-30,44.3,0.303
0,2013-01-31,35.4,1.106
0,2013-02-01,12.6,0.020
0,2013-02-02,6.9,0.020
0,2013-02-03,9.9,0.000
0,2013-02-04,9.7,0.008
0,2013-02-05,4.4,0.000
0,2013-02-06,14.7,0.035
0,2013-02-07,7.2,0.000
0,2013-02-08,18.8,0.303
0,2013-02-09,12.3,0.421
0,2013-02-10,9.8,0.000
0,2013-02-11,28.5,0.138
0,2013-02-12,27.2,0.244
0,2013-02-13,22.4,0.000
0,2013-02-14,21.4,0.000
0,2013-02-15,29.7,0.154
0,2013-02-16,15.7,0.000
0,2013-02-17,5.1,0.000
0,2013-02-18,3.0,0.000
0,2013-02-19,23.1,0.220
0,2013-02-20,18.0,0.146
0,2013-02-21,9.3,0.091
0,2013-02-22,18.0,0.000
0,2013-02-23,29.6,0.150
0,2013-02-24,29.7,0.146
0,2013-02-25,26.5,0.012
0,2013-02-26,26.2,0.000
0,2013-02-27,31.9,0.319
0,2013-02-28,31.9,0.256
0,2013-03-01,28.1,0.020
0,2013-03-02,21.5,0.031
0,2013-03-03,16.5,0.016
0,2013-03-04,15.9,0.012
